airport,dep_time_blk,recommended_buffer_min,mean_alpha,pct_alpha_below_02,event_count,data_source
MQT,1900-1959,13.0,3.3548136645962736,0.348,23,cell
MRY,0001-0559,16.6,7.30893153281213,0.567,402,cell
MRY,0600-0659,15.6,5.83232569371268,0.556,730,cell
MRY,0700-0759,20.7,9.331855974713118,0.343,99,cell
MRY,0800-0859,14.0,5.321428571428571,0.464,84,cell
MRY,0900-0959,12.6,4.912443631200568,0.429,119,cell
MRY,1000-1059,15.7,6.172019483555248,0.484,217,cell
MRY,1200-1259,15.3,5.801320949673085,0.484,438,cell
MRY,1300-1359,16.9,7.1626068376068375,0.325,40,cell
MRY,1400-1459,24.1,10.017429242545141,0.448,232,cell
MRY,1500-1559,14.4,5.453910912190963,0.471,51,cell
MRY,1600-1659,13.0,7.676828315133268,0.358,215,cell
MRY,1700-1759,15.2,7.175136054421769,0.4,70,cell
MRY,1800-1859,16.2,5.792086720867209,0.4,195,cell
MRY,1900-1959,8.9,3.84593083481231,0.554,168,cell
MRY,2000-2059,6.6,1.8282828282828283,0.576,66,cell
MRY,2100-2159,3.0,2.3753527174579805,0.727,11,cell
MRY,2200-2259,15.2,5.13866452991453,0.5,32,cell
MSN,0001-0559,13.4,5.974641303473057,0.53,566,cell
MSN,0600-0659,15.4,6.845937552714889,0.563,1509,cell
MSN,0700-0759,14.8,5.686916467657643,0.567,639,cell
MSN,0800-0859,13.6,5.92001591001591,0.641,396,cell
MSN,0900-0959,11.9,6.997146172146173,0.526,154,cell
MSN,1000-1059,18.2,7.732502265729379,0.471,391,cell
MSN,1100-1159,15.8,8.966694368576903,0.446,491,cell
MSN,1200-1259,15.5,8.86214732839125,0.463,203,cell
MSN,1300-1359,16.8,12.40157193579676,0.402,199,cell
MSN,1400-1459,15.8,10.449770600941475,0.46,526,cell
MSN,1500-1559,17.6,11.514630586837216,0.433,522,cell
MSN,1600-1659,26.6,15.167712345351488,0.31,261,cell
MSN,1700-1759,23.2,15.152960490253001,0.444,611,cell
MSN,1800-1859,9.2,2.9704622069843856,0.634,437,cell
MSN,1900-1959,23.4,10.020763488868184,0.312,80,cell
MSN,2000-2059,14.0,5.73954255285777,0.512,84,cell
MSO,0001-0559,18.2,9.547053847652126,0.475,461,cell
MSO,0600-0659,14.2,6.504802906843723,0.563,343,cell
MSO,0700-0759,19.4,6.7861045469482875,0.542,179,cell
MSO,0800-0859,24.6,8.802631578947368,0.421,38,cell
MSO,1000-1059,19.1,8.87037037037037,0.351,114,cell
MSO,1100-1159,20.0,8.339285714285714,0.25,64,cell
MSO,1200-1259,28.9,16.680499006020163,0.183,153,cell
MSO,1300-1359,21.1,13.453397941852097,0.324,262,cell
MSO,1400-1459,18.2,12.073268392071986,0.476,422,cell
MSO,1500-1559,16.8,9.294766354042993,0.449,127,cell
MSO,1600-1659,14.4,6.178292481457437,0.541,296,cell
MSO,1700-1759,22.6,12.271587364928212,0.441,331,cell
MSO,1800-1859,14.4,6.395732336926571,0.402,256,cell
MSO,1900-1959,18.6,9.645992437980537,0.448,6,airport_fallback
MSO,2000-2059,18.6,9.645992437980537,0.448,7,airport_fallback
MSO,2100-2159,22.4,7.856716241064294,0.455,33,cell
MSO,2200-2259,17.4,6.113207547169811,0.444,18,cell
MSP,0001-0559,13.6,6.01905784625199,0.584,1546,cell
MSP,0600-0659,16.4,7.767354407575765,0.554,4054,cell
MSP,0700-0759,22.2,10.148511051531242,0.417,5162,cell
MSP,0800-0859,25.8,12.216614941079548,0.336,3613,cell
MSP,0900-0959,28.0,15.218725526371834,0.236,3847,cell
MSP,1000-1059,25.4,14.438995943811088,0.263,6379,cell
MSP,1100-1159,25.6,14.500469959288887,0.258,4154,cell
MSP,1200-1259,26.1,13.982431700009426,0.23,5003,cell
MSP,1300-1359,26.3,15.734211252008764,0.266,3723,cell
MSP,1400-1459,31.2,17.49914676417794,0.207,4243,cell
MSP,1500-1559,26.0,14.545091178451766,0.295,5548,cell
MSP,1600-1659,26.3,15.908779076380208,0.292,2568,cell
MSP,1700-1759,26.1,14.688507277761778,0.321,1149,cell
MSP,1800-1859,29.4,15.724425798996975,0.283,6442,cell
MSP,1900-1959,27.4,14.4515858062523,0.352,3541,cell
MSP,2000-2059,25.4,12.570794595101203,0.368,6084,cell
MSP,2100-2159,30.8,15.531449880121862,0.307,3484,cell
MSP,2200-2259,27.3,12.932494087404722,0.34,1249,cell
MSY,0001-0559,14.6,7.273175812552653,0.544,2094,cell
MSY,0600-0659,17.8,8.209777386873586,0.526,3131,cell
MSY,0700-0759,16.0,7.511602825435273,0.535,2566,cell
MSY,0800-0859,16.2,7.608370806703762,0.47,1237,cell
MSY,0900-0959,20.6,12.266806697609143,0.274,1444,cell
MSY,1000-1059,23.2,14.513544056844342,0.226,1460,cell
MSY,1100-1159,25.3,13.96089492494241,0.239,1173,cell
MSY,1200-1259,27.2,17.020943291439213,0.207,1367,cell
MSY,1300-1359,23.2,12.493109845658365,0.255,1353,cell
MSY,1400-1459,25.2,13.840968082568592,0.263,2208,cell
MSY,1500-1559,24.8,12.893610993658658,0.232,1457,cell
MSY,1600-1659,24.5,13.297277767919006,0.273,1624,cell
MSY,1700-1759,24.9,12.184494371426561,0.297,1804,cell
MSY,1800-1859,25.2,12.081393122942703,0.349,2051,cell
MSY,1900-1959,20.0,8.857202751405984,0.427,1502,cell
MSY,2000-2059,20.3,8.076907115296954,0.478,695,cell
MSY,2100-2159,26.4,10.871101225005004,0.383,311,cell
MSY,2200-2259,26.1,12.096045197740112,0.339,59,cell
MTJ,0700-0759,15.4,10.979015316561481,0.58,286,cell
MTJ,1000-1059,19.0,12.365276866632668,0.423,3,airport_fallback
MTJ,1100-1159,15.6,11.611622638585711,0.129,62,cell
MTJ,1200-1259,25.8,13.840608340377571,0.262,65,cell
MTJ,1300-1359,15.6,7.4662865835897305,0.45,413,cell
MTJ,1400-1459,26.0,14.36814100025345,0.426,94,cell
MTJ,1500-1559,38.9,22.0937904847272,0.319,260,cell
MTJ,1600-1659,15.6,8.48577079183489,0.465,71,cell
MTJ,1700-1759,18.4,9.494506490755091,0.286,21,cell
MTJ,1800-1859,19.0,12.365276866632668,0.423,1,airport_fallback
MVY,1000-1059,7.8,2.5919540229885056,0.632,87,cell
MVY,1100-1159,23.1,11.186998772460438,0.279,219,cell
MVY,1200-1259,18.8,8.799878774375905,0.266,128,cell
MVY,1300-1359,14.3,5.451276501276501,0.242,33,cell
MVY,1400-1459,29.7,20.560817699325355,0.236,199,cell
MVY,1500-1559,27.9,19.726775625248486,0.229,179,cell
MVY,1600-1659,26.1,16.867812679564924,0.346,104,cell
MVY,1700-1759,35.7,22.919220396556195,0.404,47,cell
MVY,1800-1859,17.9,16.142857142857142,0.5,14,cell
MYR,0001-0559,18.1,10.96938674579624,0.537,337,cell
MYR,0600-0659,14.6,6.948448249654875,0.557,813,cell
MYR,0700-0759,15.6,6.1027161987290475,0.527,547,cell
MYR,0800-0859,15.0,6.663183117222871,0.534,341,cell
MYR,0900-0959,12.6,9.983658817092643,0.511,321,cell
MYR,1000-1059,15.5,6.654125251042978,0.395,802,cell
MYR,1100-1159,16.0,7.3371194280029135,0.41,1147,cell
MYR,1200-1259,15.8,7.416102139587903,0.441,961,cell
MYR,1300-1359,17.2,9.216926626560923,0.44,561,cell
MYR,1400-1459,14.0,7.79840914974486,0.446,1169,cell
MYR,1500-1559,13.8,6.822909035854103,0.457,711,cell
MYR,1600-1659,13.6,8.453295493017674,0.51,914,cell
MYR,1700-1759,12.8,8.079513401856177,0.482,787,cell
MYR,1800-1859,10.6,5.929035000779345,0.595,860,cell
MYR,1900-1959,11.2,6.148053402373855,0.62,910,cell
MYR,2000-2059,13.2,6.603854510364996,0.571,466,cell
MYR,2100-2159,11.8,5.535487085070447,0.589,326,cell
MYR,2200-2259,0.0,2.267001815388912,0.839,31,cell
OAJ,0001-0559,17.0,9.94658448895737,0.532,77,cell
OAJ,0600-0659,17.1,5.903225806451613,0.484,62,cell
OAJ,0900-0959,16.6,7.1876361655773415,0.259,27,cell
OAJ,1000-1059,17.8,9.14426416004396,0.42,1,airport_fallback
OAJ,1100-1159,17.8,9.14426416004396,0.42,5,airport_fallback
OAJ,1200-1259,21.1,20.131798552754436,0.088,34,cell
OAJ,1300-1359,17.8,9.14426416004396,0.42,4,airport_fallback
OAJ,1800-1859,8.6,2.8382721104775754,0.5,52,cell
OAK,0001-0559,15.4,5.926783272641839,0.552,1340,cell
OAK,0600-0659,16.0,6.808098828603702,0.539,2378,cell
OAK,0700-0759,16.8,9.737139914023548,0.48,1363,cell
OAK,0800-0859,20.8,12.384806708184044,0.182,1472,cell
OAK,0900-0959,22.4,12.617840848971186,0.153,1656,cell
OAK,1000-1059,23.6,13.235733016750247,0.144,1207,cell
OAK,1100-1159,22.2,12.134624945540951,0.191,1169,cell
OAK,1200-1259,23.2,12.279601133857101,0.191,1176,cell
OAK,1300-1359,21.6,11.314409414117897,0.21,1850,cell
OAK,1400-1459,20.2,9.253133222726026,0.297,1499,cell
OAK,1500-1559,21.8,12.082168089617001,0.247,967,cell
OAK,1600-1659,21.2,11.31658570442294,0.226,921,cell
OAK,1700-1759,20.4,10.020717807246072,0.317,1132,cell
OAK,1800-1859,25.4,11.749718741110296,0.275,1407,cell
OAK,1900-1959,21.0,10.817396336666773,0.3,1507,cell
OAK,2000-2059,19.6,8.419720971384454,0.381,1911,cell
OAK,2100-2159,15.0,5.918686546180063,0.458,369,cell
OAK,2200-2259,15.6,5.881921499722189,0.377,53,cell
OGG,0600-0659,6.0,2.8577519379844962,0.619,559,cell
OGG,0700-0759,9.2,4.1066954702032605,0.399,619,cell
OGG,0800-0859,8.6,4.540074192490572,0.442,642,cell
OGG,0900-0959,8.0,3.84951911859519,0.438,738,cell
OGG,1000-1059,7.4,3.2361378262922345,0.494,965,cell
OGG,1100-1159,8.6,3.8166304685295276,0.446,923,cell
OGG,1200-1259,5.8,5.0644048441484655,0.547,614,cell
OGG,1300-1359,9.5,7.205290763453888,0.401,969,cell
OGG,1400-1459,6.2,5.239316100734492,0.595,906,cell
OGG,1500-1559,8.0,4.056128528820688,0.558,1047,cell
OGG,1600-1659,4.4,2.941485139802139,0.626,578,cell
OGG,1700-1759,9.4,3.6927197586633533,0.544,811,cell
OGG,1800-1859,4.2,1.5862614750194923,0.669,372,cell
OGG,1900-1959,10.0,4.499402279384998,0.47,745,cell
OGG,2000-2059,17.4,8.594988841230967,0.412,980,cell
OGG,2100-2159,16.7,10.521264909568412,0.553,539,cell
OGG,2200-2259,32.7,18.518307408923455,0.287,349,cell
OGG,2300-2359,47.4,25.52892561983471,0.165,121,cell
OKC,0001-0559,13.6,6.682016714934204,0.6,1188,cell
OKC,0600-0659,13.8,6.0567654675612586,0.58,1787,cell
OKC,0700-0759,14.4,5.5956446430780495,0.579,2080,cell
OKC,0800-0859,12.9,5.4639886571139575,0.597,834,cell
OKC,0900-0959,14.8,6.599462521130279,0.457,764,cell
OKC,1000-1059,16.8,6.929584727317382,0.337,632,cell
OKC,1100-1159,20.2,11.201013861720043,0.254,705,cell
OKC,1200-1259,17.2,7.730964769093649,0.342,910,cell
OKC,1300-1359,18.4,10.131294683260212,0.336,1165,cell
OKC,1400-1459,20.2,10.583700019101341,0.326,1261,cell
OKC,1500-1559,17.2,10.71671372687189,0.312,856,cell
OKC,1600-1659,17.6,11.932590130987425,0.343,612,cell
OKC,1700-1759,19.2,11.786318281962478,0.383,1045,cell
OKC,1800-1859,14.6,7.464934517472007,0.466,848,cell
OKC,1900-1959,14.2,6.8860492543117005,0.518,672,cell
OKC,2000-2059,10.2,5.288120401043652,0.61,648,cell
OKC,2100-2159,6.2,2.4513636363636366,0.645,31,cell
OMA,0001-0559,12.2,5.730730396702251,0.588,1130,cell
OMA,0600-0659,13.6,6.269039158145665,0.6,2890,cell
OMA,0700-0759,13.0,5.589030113271588,0.567,922,cell
OMA,0800-0859,11.0,4.632266540234208,0.614,866,cell
OMA,0900-0959,16.8,6.806860630737899,0.403,476,cell
OMA,1000-1059,16.3,9.007017546351427,0.326,749,cell
OMA,1100-1159,16.6,8.136443061886698,0.278,1099,cell
OMA,1200-1259,17.2,8.425280017938494,0.327,603,cell
OMA,1300-1359,17.0,9.025240412257357,0.347,1154,cell
OMA,1400-1459,18.0,11.526401249935748,0.299,708,cell
OMA,1500-1559,16.2,8.145408476417007,0.362,1275,cell
OMA,1600-1659,16.2,8.704803814546745,0.33,799,cell
OMA,1700-1759,17.5,12.065522466439077,0.393,988,cell
OMA,1800-1859,16.2,7.11397864092892,0.43,1103,cell
OMA,1900-1959,9.6,5.126985755251847,0.623,756,cell
OMA,2000-2059,12.5,5.363513840302589,0.505,283,cell
OMA,2100-2159,8.7,4.602976429071519,0.622,143,cell
OMA,2200-2259,15.3,7.497335287982587,0.457,4,airport_fallback
OME,1700-1759,7.2,2.1369199883672616,0.676,293,cell
OME,1800-1859,7.2,2.1597205308190093,0.675,1,airport_fallback
OME,2200-2259,7.2,2.1597205308190093,0.675,1,airport_fallback
ONT,0001-0559,13.8,5.756629079134001,0.567,1177,cell
ONT,0600-0659,15.2,6.538759976063676,0.547,2912,cell
ONT,0700-0759,16.0,5.991110952178821,0.543,1106,cell
ONT,0800-0859,19.4,10.633173536753214,0.271,866,cell
ONT,0900-0959,17.4,8.924250125415057,0.23,562,cell
ONT,1000-1059,18.4,10.906199641835496,0.274,741,cell
ONT,1100-1159,19.0,9.205340419911023,0.265,937,cell
ONT,1200-1259,16.4,9.374144894561002,0.247,718,cell
ONT,1300-1359,22.8,13.935509621476918,0.235,879,cell
ONT,1400-1459,19.6,11.20846752097916,0.241,581,cell
ONT,1500-1559,22.3,14.431695557725288,0.228,492,cell
ONT,1600-1659,15.8,7.777037430952334,0.439,881,cell
ONT,1700-1759,19.1,11.396469034831549,0.383,639,cell
ONT,1800-1859,15.0,8.667598309605879,0.438,735,cell
ONT,1900-1959,11.0,4.622215697609496,0.573,674,cell
ONT,2000-2059,13.6,5.87961768948717,0.499,415,cell
ONT,2100-2159,14.2,7.060558445537898,0.524,246,cell
ONT,2200-2259,9.6,3.9136510173358277,0.493,138,cell
ONT,2300-2359,6.8,2.388235294117647,0.624,85,cell
ORD,0001-0559,21.6,9.510750829736745,0.524,2247,cell
ORD,0600-0659,21.8,8.92831427988992,0.541,5763,cell
ORD,0700-0759,23.6,10.26439206003673,0.475,13511,cell
ORD,0800-0859,29.6,15.611864716026945,0.294,12352,cell
ORD,0900-0959,29.2,16.17225718574141,0.276,10075,cell
ORD,1000-1059,27.6,15.26388667177922,0.304,11856,cell
ORD,1100-1159,30.2,17.879817771036816,0.274,8378,cell
ORD,1200-1259,32.8,18.565284070677738,0.214,8023,cell
ORD,1300-1359,31.2,17.43792446356535,0.25,11521,cell
ORD,1400-1459,31.8,17.201355976259784,0.309,12729,cell
ORD,1500-1559,34.0,18.223661880766187,0.294,8479,cell
ORD,1600-1659,32.6,17.42241334711174,0.287,10277,cell
ORD,1700-1759,32.8,16.572253665110505,0.317,8478,cell
ORD,1800-1859,28.8,14.215325060529585,0.354,16072,cell
ORD,1900-1959,33.0,14.85971172921478,0.346,9101,cell
ORD,2000-2059,27.4,11.650875510196455,0.437,11198,cell
ORD,2100-2159,24.8,10.020933733538982,0.496,6608,cell
ORD,2200-2259,19.4,8.533657201536801,0.551,2732,cell
ORD,2300-2359,12.6,7.878048780487805,0.688,16,cell
ORF,0001-0559,14.4,7.0003377046257915,0.56,1141,cell
ORF,0600-0659,15.2,7.327528111637455,0.564,2817,cell
ORF,0700-0759,16.2,6.923952638562071,0.559,531,cell
ORF,0800-0859,9.2,4.590842112784974,0.678,755,cell
ORF,0900-0959,15.0,6.701063826378583,0.445,580,cell
ORF,1000-1059,17.0,7.670681739562824,0.335,965,cell
ORF,1100-1159,18.2,10.211717161599354,0.289,641,cell
ORF,1200-1259,21.0,11.288753491459563,0.266,986,cell
ORF,1300-1359,16.6,8.596943870039416,0.351,732,cell
ORF,1400-1459,16.6,7.501591563438994,0.284,517,cell
ORF,1500-1559,20.2,10.858523023155275,0.3,1246,cell
ORF,1600-1659,17.0,8.478812115133534,0.357,1021,cell
ORF,1700-1759,21.6,10.946910948862053,0.323,1215,cell
ORF,1800-1859,15.0,7.134980344508593,0.468,985,cell
ORF,1900-1959,13.0,5.62577565907354,0.519,779,cell
ORF,2000-2059,10.4,3.9852672986165465,0.579,373,cell
ORF,2100-2159,0.0,1.5812642045454546,0.812,32,cell
ORF,2200-2259,16.8,8.052473410179998,0.438,4,airport_fallback
ORH,1000-1059,12.0,18.831491046831953,0.386,44,cell
ORH,1100-1159,15.9,10.258338967047905,0.435,6,airport_fallback
ORH,1200-1259,15.4,8.843137254901961,0.118,17,cell
ORH,1300-1359,17.6,11.419347790691154,0.409,257,cell
ORH,1400-1459,14.2,10.300278196253263,0.391,151,cell
ORH,1500-1559,9.9,6.914488756372526,0.543,138,cell
ORH,1600-1659,19.6,12.365823855027589,0.419,105,cell
ORH,1700-1759,13.7,4.260412671394395,0.569,65,cell
ORH,1800-1859,15.9,10.258338967047905,0.435,5,airport_fallback
OTH,1200-1259,17.8,5.055062981823209,0.48,150,cell
OTH,1300-1359,21.2,9.830646995851733,0.377,106,cell
OTH,1400-1459,19.3,7.184333445092113,0.434,2,airport_fallback
OTZ,1100-1159,9.5,3.4361910695993743,0.612,289,cell
OTZ,1800-1859,9.4,3.4077370517610244,0.613,3,airport_fallback
PAE,0700-0759,22.6,9.822183507549362,0.444,205,cell
PAE,0800-0859,39.6,18.363636363636363,0.227,22,cell
PAE,0900-0959,19.6,8.509846663928366,0.424,8,airport_fallback
PAE,1000-1059,18.6,7.46579476861167,0.296,71,cell
PAE,1100-1159,15.0,9.371448371448372,0.243,37,cell
PAE,1200-1259,19.6,8.509846663928366,0.424,8,airport_fallback
PAE,1300-1359,17.8,7.539294453152212,0.375,40,cell
PAE,1400-1459,15.3,5.365875206255797,0.395,114,cell
PAE,1500-1559,11.6,8.617123617123617,0.571,21,cell
PAE,1600-1659,19.6,8.509846663928366,0.424,5,airport_fallback
PAE,1700-1759,27.3,10.378077803203661,0.368,19,cell
PAE,1800-1859,19.1,9.840782700581096,0.467,107,cell
PAE,1900-1959,16.2,4.576237471732879,0.619,21,cell
PAE,2000-2059,8.4,2.990069177271382,0.7,50,cell
PAE,2100-2159,17.5,6.7105263157894735,0.474,19,cell
PBG,0900-0959,34.0,19.408438478090765,0.219,32,cell
PBG,1000-1059,25.0,15.776798839458413,0.319,94,cell
PBG,1100-1159,21.5,10.22469736807972,0.41,78,cell
PBG,1200-1259,15.1,4.965653457150056,0.405,42,cell
PBG,1300-1359,10.4,5.233333333333333,0.467,30,cell
PBG,1400-1459,35.4,29.589947089947092,0.19,21,cell
PBG,1500-1559,22.5,11.138190268080988,0.387,2,airport_fallback
PBG,1600-1659,22.5,11.138190268080988,0.387,6,airport_fallback
PBG,1700-1759,22.5,11.138190268080988,0.387,6,airport_fallback
PBG,1800-1859,25.4,6.942525456517778,0.355,31,cell
PBG,1900-1959,18.6,7.831986592557907,0.476,82,cell
PBG,2000-2059,11.2,6.244165795889933,0.467,15,cell
PBI,0001-0559,23.5,9.067004504504505,0.484,64,cell
PBI,0600-0659,16.0,6.587246708524285,0.588,1899,cell
PBI,0700-0759,16.8,6.8988000049167315,0.573,1779,cell
PBI,0800-0859,10.0,4.936640168908784,0.646,604,cell
PBI,0900-0959,18.4,7.228112856855255,0.426,523,cell
PBI,1000-1059,25.2,12.402817097104549,0.229,1605,cell
PBI,1100-1159,23.2,12.044799452110311,0.248,2224,cell
PBI,1200-1259,21.8,10.836137751350398,0.297,2473,cell
PBI,1300-1359,24.6,12.113380335050154,0.326,1282,cell
PBI,1400-1459,25.4,13.73706773990537,0.298,1395,cell
PBI,1500-1559,23.0,11.483337295813765,0.355,1523,cell
PBI,1600-1659,23.2,11.926539108305485,0.411,1507,cell
PBI,1700-1759,27.2,13.826107048664205,0.362,1416,cell
PBI,1800-1859,23.4,11.321278999550438,0.459,1603,cell
PBI,1900-1959,21.2,9.454641655144808,0.499,2137,cell
PBI,2000-2059,20.0,8.479968617054833,0.517,756,cell
PBI,2100-2159,15.9,5.664324715078396,0.585,212,cell
PBI,2200-2259,26.2,9.513584380793267,0.317,63,cell
PDX,0001-0559,15.5,6.846997636100641,0.536,2434,cell
PDX,0600-0659,16.8,7.019453923620452,0.492,2695,cell
PDX,0700-0759,20.2,9.099098724999894,0.474,5733,cell
PDX,0800-0859,17.6,8.174898968809185,0.471,1461,cell
PDX,0900-0959,22.0,11.675912848396361,0.329,1599,cell
PDX,1000-1059,22.0,11.274669579503865,0.27,3463,cell
PDX,1100-1159,20.6,10.655340486378632,0.289,1435,cell
PDX,1200-1259,20.0,12.296253692570186,0.29,859,cell
PDX,1300-1359,18.4,8.514790400755698,0.379,1759,cell
PDX,1400-1459,18.4,9.689497949022597,0.35,3213,cell
PDX,1500-1559,20.6,11.900829485695493,0.323,1419,cell
PDX,1600-1659,19.4,13.391289542811018,0.317,687,cell
PDX,1700-1759,18.0,9.452390674002029,0.388,3201,cell
PDX,1800-1859,18.4,8.665890745133645,0.373,651,cell
PDX,1900-1959,15.2,6.977563483629684,0.472,1664,cell
PDX,2000-2059,13.2,6.980614961300625,0.48,808,cell
PDX,2100-2159,16.0,6.991616255871484,0.495,1419,cell
PDX,2200-2259,20.6,8.527627711185728,0.438,201,cell
PDX,2300-2359,21.0,9.271689497716896,0.445,146,cell
PGD,0001-0559,0.0,0.0,1.0,12,cell
PGD,0600-0659,18.8,7.066904196357878,0.58,421,cell
PGD,0700-0759,20.8,7.301351351351351,0.555,481,cell
PGD,0800-0859,20.2,7.6491107784623855,0.564,406,cell
PGD,0900-0959,13.2,5.5305661802851525,0.506,255,cell
PGD,1000-1059,19.2,10.068307135374816,0.26,265,cell
PGD,1100-1159,20.8,10.620083451293574,0.21,310,cell
PGD,1200-1259,21.4,11.583541875171953,0.247,446,cell
PGD,1300-1359,24.4,12.28256377339693,0.17,223,cell
PGD,1400-1459,26.8,13.042307145464644,0.19,401,cell
PGD,1500-1559,26.8,14.293994133633381,0.263,672,cell
PGD,1600-1659,29.0,14.487894680846736,0.304,526,cell
PGD,1700-1759,18.8,11.262747201543922,0.286,231,cell
PGD,1800-1859,17.2,6.748475456280676,0.417,302,cell
PGD,1900-1959,18.9,9.214972011951966,0.352,199,cell
PGD,2000-2059,12.0,5.144195742745318,0.496,141,cell
PGD,2100-2159,10.0,3.4473142656214666,0.553,85,cell
PHL,0001-0559,16.0,8.12007077262463,0.563,1811,cell
PHL,0600-0659,19.4,8.877937093625734,0.51,4258,cell
PHL,0700-0759,18.8,9.169817112611424,0.519,2280,cell
PHL,0800-0859,21.4,11.89187457280808,0.422,6408,cell
PHL,0900-0959,26.2,14.9561093289619,0.311,2235,cell
PHL,1000-1059,24.0,14.519324182365896,0.321,6956,cell
PHL,1100-1159,25.4,15.996542859742837,0.306,4272,cell
PHL,1200-1259,24.2,14.858832896399361,0.272,2533,cell
PHL,1300-1359,26.0,15.977069910321832,0.284,5226,cell
PHL,1400-1459,24.6,14.449994492264283,0.3,2881,cell
PHL,1500-1559,26.2,15.4640513160109,0.329,4471,cell
PHL,1600-1659,30.0,16.176761258413684,0.323,3491,cell
PHL,1700-1759,29.8,15.120287290691081,0.321,3267,cell
PHL,1800-1859,25.6,13.017677377459558,0.432,7612,cell
PHL,1900-1959,25.2,11.481110969750787,0.503,6860,cell
PHL,2000-2059,24.0,10.333062479829405,0.461,1247,cell
PHL,2100-2159,17.6,8.075604450280975,0.536,3658,cell
PHL,2200-2259,20.4,8.533625306384835,0.478,228,cell
PHX,0001-0559,15.6,6.805416616818371,0.559,3515,cell
PHX,0600-0659,16.8,7.503767202176809,0.52,5935,cell
PHX,0700-0759,19.0,8.990638398910578,0.454,6256,cell
PHX,0800-0859,22.4,12.008737619766917,0.322,8395,cell
PHX,0900-0959,23.8,13.35137418049329,0.256,5740,cell
PHX,1000-1059,23.6,15.384059979859202,0.302,4852,cell
PHX,1100-1159,24.4,14.30757998399065,0.287,4109,cell
PHX,1200-1259,22.6,14.421455149191985,0.25,4625,cell
PHX,1300-1359,24.6,14.511224503274637,0.244,4706,cell
PHX,1400-1459,24.2,14.368576293451186,0.288,4026,cell
PHX,1500-1559,23.5,13.66196199509794,0.345,6169,cell
PHX,1600-1659,25.6,15.851409776002154,0.322,5335,cell
PHX,1700-1759,24.0,13.584731501635236,0.335,3937,cell
PHX,1800-1859,23.6,11.61615089520037,0.323,4944,cell
PHX,1900-1959,19.8,9.70750774988376,0.401,5351,cell
PHX,2000-2059,25.2,13.821025059969626,0.384,3779,cell
PHX,2100-2159,20.7,10.163732248293037,0.413,2653,cell
PHX,2200-2259,22.8,10.725353779870588,0.393,1696,cell
PHX,2300-2359,21.0,8.846065354121597,0.419,1350,cell
PIA,0001-0559,19.2,7.262548496334345,0.505,198,cell
PIA,0600-0659,13.8,9.723243248789048,0.613,671,cell
PIA,0700-0759,17.9,10.489795918367347,0.49,49,cell
PIA,0800-0859,11.1,6.752852075544052,0.672,122,cell
PIA,0900-0959,13.0,12.027891156462585,0.469,49,cell
PIA,1000-1059,17.0,8.513158679221329,0.465,325,cell
PIA,1100-1159,20.2,13.077002123536065,0.379,369,cell
PIA,1200-1259,16.0,7.1437074829931975,0.367,98,cell
PIA,1300-1359,11.2,5.060656084512538,0.419,62,cell
PIA,1400-1459,19.2,9.63747511210331,0.411,141,cell
PIA,1500-1559,14.9,7.538605553267536,0.379,348,cell
PIA,1600-1659,18.8,13.139322898846517,0.408,218,cell
PIA,1700-1759,16.2,8.824793604297632,0.491,332,cell
PIA,1800-1859,7.0,3.977855880292854,0.655,113,cell
PIA,1900-1959,10.2,6.51782531194296,0.647,17,cell
PIA,2000-2059,15.6,7.530613505663665,0.459,111,cell
PIA,2100-2159,8.4,20.069071178837657,0.661,62,cell
PIA,2200-2259,0.0,0.012587412587412583,1.0,11,cell
PIB,1000-1059,17.8,8.199504236841179,0.36,239,cell
